id,source,title,company,primary_location,locations,remote,salary_status,salary_min,salary_max,salary_currency,salary_period,sap_focus,role_family,seniority,modules,skills,posted_at,url,description_excerpt
b4d198e9f3795fd3,arbeitnow,Backend Engineer - Enterprise Integration Focus (f/m/x),sparetech,Not specified,Not specified,False,Not disclosed,,,,,SAP module/technical requirement,Technical / Development,Mid / Unspecified,S/4HANA; BTP / Integration,S/4HANA; CPI / Integration Suite; PI/PO; IDoc,2026-07-22T18:16:04,https://www.arbeitnow.com/jobs/companies/sparetech/backend-engineer-enterprise-integration-focus-228902,"<h1>Your Mission</h1> <p>As a backend engineer with a focus on Integrations at SPARETECH, you will enable fast and reliable integrations between our platform and our customers’ ERP systems. You will work closely with customer engineering teams (e.g. SAP, middleware, IT) as well as SPARETECH backend engineers, Product, and Customer Success to ensure smooth data exchange via APIs and webhooks.</p> <p>You will combine b"
08b6c2f417aaa5f6,arbeitnow,Service Desk Spezialist - Onsite in Köln (m/w/d),think about IT GmbH,Germany,Germany,False,Not disclosed,,,,,SAP mentioned,Support / Operations,Mid / Unspecified,Unspecified SAP,,2026-07-24T14:31:08,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/service-desk-spezialist-onsite-in-koln-cologne-267491,"Die thinkGROUP ist eine erfolgreiche Systemhausgruppe, die ständig nach Innovation strebt und großen Wert auf die kontinuierliche Optimierung unserer internen Prozesse legt. Die Nutzung modernster Technologien ist kein Selbstzweck, sondern die Ausprägung unseres Innovationsgeistes und gelebter Kundenorientierung. Hervorragender IT-Service bedarf optimaler Systeme. Unser motiviertes Team gibt täglich sein Bestes, um u"
8e713b7029d75125,arbeitnow,Team Lead Accounting (m/w/d),think about IT GmbH,Germany,Germany,False,Not disclosed,,,,,SAP mentioned,Other SAP-Related,Lead / Manager,Unspecified SAP,,2026-07-24T14:31:07,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/team-lead-accounting-bochum-321826,"Die thinkGROUP ist eine erfolgreiche Systemhausgruppe, die ständig nach Innovation strebt und großen Wert auf die kontinuierliche Optimierung unserer internen Prozesse legt. Die Nutzung modernster Technologien ist kein Selbstzweck, sondern die Ausprägung unseres Innovationsgeistes und gelebter Kundenorientierung. Hervorragender IT-Service bedarf optimaler Systeme. Unser motiviertes Team gibt täglich sein Bestes, um u"
6e6a1ef0c358ff9b,arbeitnow,Teamlead Compensation & Benefits (m/f/d),visionm GmbH,Frankfurt am Main,Frankfurt am Main,False,Not disclosed,,,,,SAP module/technical requirement,Data / Analytics,Mid / Unspecified,HCM / SuccessFactors,SuccessFactors; German,2026-07-23T07:59:02,https://www.arbeitnow.com/jobs/companies/visionm-gmbh/manager-total-reward-compensation-benefits-frankfurt-am-main-66137,"Unser Kunde ist ein erfolgreiches Unternehmen in Frankfurt/Main. Durch organisches Wachstum und auch durch Akquisitionen sind die Strukturen im Bereich Total Reward weiterzuentwickeln. Wir suchen Persönlichkeiten, die mit Herz und Hand die Dinge konzipieren und dann auch umsetzen! Aufgaben Entwicklung, Pflege und Implementation von Vergütungsstrategien und -richtlinien, inkl. fixer und variabler Vergütung Führung und"
6c51332bc25f0a85,arbeitnow,Key Account Manager:in / Vorstellung auf Entscheidungsträgerebene / hybrid Berlin / 70.000 - 90.000,wabcon,Germany,Germany,False,Not disclosed,,,,,SAP mentioned,Other SAP-Related,Lead / Manager,Unspecified SAP,English; German,2026-07-22T08:30:35,https://www.arbeitnow.com/jobs/companies/wabcon/key-account-managerin-vorstellung-auf-entscheidungstragerebene-hybrid-berlin-70000-90000-259036,"Wir arbeiten derzeit als externer Recruiting-Partner direkt für den Bedarf- und Entscheidungsträger aus dem Fachbereich (nicht HR), bei einem der interessantesten Arbeitgeber in Deutschland im Bereich Elektronik-Industrie. Für unseren Kunden suchen wir zum nächstmöglichen Zeitpunkt einen engagierten Key Account Manager (m/w/d), der mit Vertriebsstärke, Verhandlungsgeschick und Kundenorientierung überzeugt. In dieser "
c1bfe29b7310bb35,jobicy,Position for Dutch-Speaking Client Operations Specialist,Atlean World,Portugal,Portugal,True,Not disclosed,,,,,SAP mentioned,Functional Consulting,Mid / Unspecified,Unspecified SAP,English,2026-07-01T11:51:42+00:00,https://jobicy.com/jobs/145061-position-for-dutch-speaking-client-operations-specialist,"Atlean World is an HR SaaS Consultant that aims to promote multicultural environments as the new reality. We specialize in multilingual markets, making the candidate’s recruitment journey smoother and more enjoyable. Your Next Job, Without Boundaries! We are excited to offer a remote opportunity for a Dutch-speaking Client Operations Specialist. In this role, you will be the key point of contact for our clients, ensu"
7caefd079c09c3b9,jobicy,Senior SAP CO Process Expert,Bosch,Mexico,Mexico,True,Not disclosed,,,,,SAP-titled role,Technical / Development,Lead / Manager,S/4HANA; FI / CO / FICO,S/4HANA; FICO; English,2026-07-07T03:31:59+00:00,https://jobicy.com/jobs/148884-senior-sap-co-process-expert,"Job Description As a Senior SAP CO Process Expert, you will lead the design, implementation, and global rollout of SAP Controlling (CO) processes within a dynamic S/4HANA transformation. In this role, you’ll serve as a key consultant and implementation lead, driving cross-functional collaboration between Controlling, Finance, and adjacent business units such as Production, Logistics, and R&D. You'll also work closely"
4183e1e1e3d9572a,jobicy,Procurement Analyst,Eightfold,United States,United States,True,Disclosed,60000,85000,USD,annual,SAP module/technical requirement,Data / Analytics,Mid / Unspecified,MM / Procurement,Ariba,2026-07-08T20:22:28+00:00,https://jobicy.com/jobs/149007-procurement-analyst,"Eightfold is a global leader in an AI-native enterprise talent platform , trusted by the world’s largest & most respected Fortune 500 organizations. Our platform is built from the ground up, operating at scale across Azure and AWS, deployed in multiple regions globally, including IL4-compliant environments for the US Government, supporting users in 100+ countries and 30+ languages. Today, Eightfold is at the forefron"
18004e5bd364c36f,jobicy,"Senior Manager, Deal Desk",Eightfold,United States,United States,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Lead / Manager,Unspecified SAP,,2026-07-02T04:07:37+00:00,https://jobicy.com/jobs/148328-senior-manager-deal-desk,"Eightfold was founded with a vision to solve for employment in our society. For decades, the connection between individuals and opportunities has been based on who they are and the strength of their network, rather than their potential. Eightfold leverages artificial intelligence to transform how organizations think about skills and capabilities — and how individuals make career decisions.To date, Eightfold AI has re"
2341932cd78dae64,jobicy,Talent Acquisition Partner,Ericsson,Canada,Canada,True,Disclosed,63500,83475,CAD,annual,SAP module/technical requirement,Functional Consulting,Entry / Intern,HCM / SuccessFactors,SuccessFactors,2026-07-18T03:20:02+00:00,https://jobicy.com/jobs/146673-talent-acquisition-partner-2,"Join our Team At this time, Ericsson Canada Inc. does not provide immigration assistance/sponsorship now or in the future for this position. About the Opportunity: Ericsson is looking for a Talent Acquisition Partner – Early Careers (Intern & Co-op), based in Ottawa, to support intern and co-op hiring across Canada and the United States. This role is central to delivering high-quality early talent hiring outcomes thr"
2da97bfb50b9e2dc,jobicy,Customer Solutions Architect,Fivetran,Japan,Japan,True,Not disclosed,,,,,SAP module/technical requirement,Architecture,Lead / Manager,HANA / Data,SAP HANA,2026-07-14T14:10:04+00:00,https://jobicy.com/jobs/145996-customer-solutions-architect-2,"From Fivetran’s founding until now, our mission has remained the same: to make access to data as simple and reliable as electricity. With Fivetran, customer data arrives in their warehouses, canonical and ready to query, with no engineering or maintenance required. We’re proud that more organizations continue to leverage our technology every day to become truly data-driven. About the Role We’re looking for a Customer"
dd08e2f72da62524,jobicy,Customer Service Manager,Fortive,Japan,Japan,True,Not disclosed,,,,,SAP module/technical requirement,Data / Analytics,Lead / Manager,S/4HANA,S/4HANA,2026-07-22T04:56:39+00:00,https://jobicy.com/jobs/149625-customer-service-manager,"Reports to: Sr. Customer Service Manager About the Role We are seeking an experienced and results-driven Customer Service Manager to lead our Customer Service and Order Management team. In this role, you will drive solution-oriented decision-making, collaborate closely with cross-functional partners, and ensure orders are processed accurately and efficiently. You will play a key part in shaping our overall customer s"
e136b0c97611b972,jobicy,Customer Service Representative (Dutch),Fortive,Netherlands,Netherlands,True,Not disclosed,,,,,SAP mentioned,Functional Consulting,Mid / Unspecified,Unspecified SAP,English,2026-07-22T04:56:13+00:00,https://jobicy.com/jobs/149610-customer-service-representative-dutch,"We are seeking a highly motivated Customer Service Representative to join our Customer Service team. In this role, you will manage the end-to-end order-to-cash process for direct market customers and distributors, ensuring seamless execution of Orders, shipments while maintaining compliance with internal procedures and customer requirements. You will act as a key liaison between customers, distributors, Supply Chain,"
76db9172dffbdf5c,jobicy,"Managing Director, SALT",Forvis,United States,United States,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Lead / Manager,Unspecified SAP,,2026-06-28T12:46:15+00:00,https://jobicy.com/jobs/147977-managing-director-salt,"General information Name Managing Director, SALT Posting Title Managing Director, Indirect Tax Technology Ref # 2236588 Date Published Wednesday, March 18, 2026 Job Category Tax Specialty Advertised Location US-IL-Chicago, US-NC-Charlotte, US-TX-Houston, US-Remote Working time Full Time Description & Requirements Forvis Mazars is looking for an experienced tax professional to serve in a market-focused, growth-minded "
5c6e4dbee4434547,jobicy,"Director Analyst-Direct Spend Procurement Technology (Remote-Ireland, Remote-UK)",Gartner,Ireland,Ireland; United Kingdom,True,Not disclosed,,,,,SAP module/technical requirement,Data / Analytics,Lead / Manager,MM / Procurement,Ariba; Agile / Scrum,2026-06-27T16:31:43+00:00,https://jobicy.com/jobs/142162-director-analyst-direct-spend-procurement-technology-remote-ireland-remote-uk,"Director Analyst-Direct Spend Procurement Technology About the role: Gartner Analysts are industry thought leaders who create must-have insights, market predictions and best practices for a broad range of world-leading organizations. A Director serves as a leader within Gartner’s Business and Technology Insights (BTI) group. Utilizing research and analytical skills, a Director plays a significant role in producing pr"
7e2ad1ef0a3dccb9,jobicy,Junior SAP Integration Developer,ManTech,United States,United States,True,Disclosed,63500,105900,USD,annual,Core SAP delivery role,Technical / Development,Junior,S/4HANA; ABAP / Development; BTP / Integration,ABAP; S/4HANA; SAP BTP; PI/PO,2026-06-27T14:11:42+00:00,https://jobicy.com/jobs/142310-junior-sap-integration-developer,"General information Requisition # R67240 Locations USA-Remote Work Posting Date 04/20/2026 Security Clearance Required Public Trust/Suitability Remote Type Fully Remote Time Type Full time Description & Requirements Shape the future of defense with MANTECH! Join a team dedicated to safeguarding our nation through advanced tech and innovative solutions. Since 1968, we’ve been a trusted partner to the Department of Def"
50aa2821ce916067,jobicy,Change Management Consultant,NTT DATA,Latin America,Latin America,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Mid / Unspecified,Unspecified SAP,,2026-07-15T19:50:03+00:00,https://jobicy.com/jobs/146303-change-management-consultant,"NTT DATA is a team of more than 190,000 diverse professionals, operating in more than 50 countries throughout the world. The sectors where we have activities include: telecommunications, finance, industry, utilities, energy, public administration and health. Our mission? Offer technological solutions, business, strategy, development and maintenance of applications, while being a benchmark in consulting. All thanks to"
b71c8034bb430132,jobicy,Accountant,Remote,Europe / Middle East / Africa,Europe / Middle East / Africa,True,Disclosed,26200,58950,USD,annual,SAP mentioned,Data / Analytics,Mid / Unspecified,Unspecified SAP,English,2026-07-23T19:45:13+00:00,https://jobicy.com/jobs/147426-accountant-4,"About Remote Remote is solving modern organizations’ biggest challenge – navigating global employment compliantly with ease. We make it possible for businesses of all sizes to recruit, pay, and manage international teams. With our core values at heart and future focused work culture, our team works tirelessly on ambitious problems, asynchronously, around the world. You can find Remoters working from 6 different conti"
763027eaa6d32754,jobicy,SAP BTP Integration Developer (m/f/d),SAP Fioneer,Germany,Germany,True,Not disclosed,,,,,Core SAP delivery role,Technical / Development,Mid / Unspecified,S/4HANA; BTP / Integration; Fiori / UI5,S/4HANA; SAP BTP; SAP Fiori; SAPUI5 / UI5; CPI / Integration Suite; OData; IDoc; Agile / Scrum; English,2026-06-29T13:11:41+00:00,https://jobicy.com/jobs/144970-sap-btp-integration-developer-m-f-d,"Innovation is and will always be the core of SAP Fioneer, and it is the promise of why we were spun out of SAP: agility, innovation, and delivery. SAP Fioneer builds on a heritage of outstanding technology and a deep understanding of corporate and consumer demands. At the heart of it all it is simple: We bring financial services to the next level with innovative software solutions and platforms. We are helping compan"
fb7fa6af09b07ee3,jobicy,SQ ENGINEER IV,TE Connectivity,United States,United States,True,Disclosed,120000,170000,USD,annual,SAP mentioned,Technical / Development,Lead / Manager,Unspecified SAP,English,2026-07-24T01:38:26+00:00,https://jobicy.com/jobs/149289-sq-engineer-iv,"At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. ​ Overview In this role, you will take ownership of supplier quality performance, working closely with global suppliers and cross functional teams to ensure products are right first time and ready for production. You’ll lead quality planning, drive continuous impr"
56a8a017870ce79c,jobicy,Sr. Machine Learning Solutions Architect,phData,Latin America,Latin America,True,Not disclosed,,,,,SAP mentioned,Architecture,Senior,Unspecified SAP,English,2026-07-14T11:50:07+00:00,https://jobicy.com/jobs/146291-sr-machine-learning-solutions-architect,"Join phData , a dynamic and innovative leader in the modern data stack. We partner with major cloud data platforms like Snowflake, AWS, Azure, GCP, Fivetran, Pinecone, Glean, and dbt to deliver cutting-edge services and solutions.We're committed to helping global enterprises overcome their toughest data challenges. phData is a remote-first global company with employees based in the United States, Latin America, and I"
fd2ea4638f424621,remotefirst,Enterprise Account Executive (m/f/d),360Learning,Germany,Germany,True,Not disclosed,,,,,SAP module/technical requirement,Functional Consulting,Lead / Manager,HCM / SuccessFactors,SuccessFactors; English; German,,https://remotefirstjobs.com/companies/360learning/jobs/enterprise-account-executive-mfd-826954,"As the first Enterprise Account Executive for DACH, you will lead 360Learning’s expansion into one of Europe’s most strategic markets. Joining a team of 9 Enterprise AEs across France and the UK, you will bring our proven enterprise sales motion to DACH and build the foundations for long-term growth. You won’t be starting from scratch. You’ll join an established German commercial organization serving the Mid-Market s"
b07b0e5782549f7b,remotefirst,Senior Technology Architect,49 Solutions,Canada,Canada,True,Not disclosed,,,,,SAP mentioned,Architecture,Senior,Unspecified SAP,,,https://remotefirstjobs.com/companies/49-solutions/jobs/senior-technology-architect-805693,We are currently preparing a bid in response to a Department of National Defence (DND) requirement and are seeking an experienced Technology Architect (Level 3) to include in our submission. This is a proposal-based opportunity. Candidates must clearly demonstrate their experience against the criteria below. Only candidates who provide complete and detailed project information will be considered. Mandatory Experience
6459af67995681ea,remotefirst,"Associate Director, Biostatistics",4D Molecular Therapeutics,United States,United States,True,Disclosed,193000,212000,,,SAP mentioned,Data / Analytics,Junior,Unspecified SAP,,,https://remotefirstjobs.com/companies/4d-molecular-therapeutics/jobs/associate-director-biostatistics-840216,"Attention recruitment agencies: All agency inquiries are vetted through 4DMT’s internal Talent Acquisition team. No unsolicited resumes will be accepted. The 4DMT Talent Acquisition team must expressly engage agencies on any requisition. Agencies contacting hiring managers directly will not be tolerated, and doing so may impact your ability to work with 4DMT in the future. 4DMT is a leading late-stage biotechnology c"
2b13b3a332170c0a,remotefirst,Senior Software Engineer-Founding Engineer,AI Fund,United States,United States,True,Not disclosed,,,,,SAP mentioned,Technical / Development,Lead / Manager,Unspecified SAP,,,https://remotefirstjobs.com/companies/ai-fund/jobs/senior-software-engineerfounding-engineer-773617,"Ayama has partnered with Andrew Ng’s AI Fund and a Fortune 500 energy leader to use AI to reshape how $10+ Trillion of heavy assets operate, are managed, and are maintained. With electrification driving rapid growth in energy and reshoring accelerating the build out of U.S. electronics and IT manufacturing, the company plans to close critical gaps by raising asset uptime & output as well as staff productivity. Ayama "
687b5cb3900fb810,remotefirst,Accounts Payable Manager (Maternity Cover),AKQA,Italy,Italy,True,Mentioned in text,,,,,SAP mentioned,Data / Analytics,Lead / Manager,Unspecified SAP,English,,https://remotefirstjobs.com/companies/akqa/jobs/accounts-payable-manager-maternity-cover-827926,"At AKQA (part of WPP), we believe in the imaginative application of art and science to create a better future. With an entrepreneurial and collaborative approach, we design adaptive ideas, services and experiences that capture the imagination, delivering impressive returns for our clients. The Accounts Payable at AKQA works in the Administration and Management Control team, providing support to a wide range of operat"
97e89ac65bb21e3d,remotefirst,Director of Global Compliance,AST SpaceMobile,United States,United States,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Lead / Manager,Unspecified SAP,,,https://remotefirstjobs.com/companies/ast-spacemobile/jobs/director-of-global-compliance-799510,"AST SpaceMobile is building the first and only global cellular broadband network in space to operate directly with standard, unmodified mobile devices based on our extensive IP and patent portfolio and designed for both commercial and government applications. Our engineers and space scientists are on a mission to eliminate the connectivity gaps faced by today’s five billion mobile subscribers and finally bring broadb"
3ec57a7689f5349f,remotefirst,Export Control Specialist,AST SpaceMobile,United States,United States,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Mid / Unspecified,Unspecified SAP,,,https://remotefirstjobs.com/companies/ast-spacemobile/jobs/export-control-specialist-804253,"AST SpaceMobile is building the first and only global cellular broadband network in space to operate directly with standard, unmodified mobile devices based on our extensive IP and patent portfolio and designed for both commercial and government applications. Our engineers and space scientists are on a mission to eliminate the connectivity gaps faced by today’s five billion mobile subscribers and finally bring broadb"
0b4085dac900a2f3,remotefirst,Buyer II,Agility Robotics,United States,United States,True,Disclosed,81000,104000,,,SAP module/technical requirement,Basis / Security,Mid / Unspecified,Basis / Security,GRC / Security,,https://remotefirstjobs.com/companies/agility-robotics/jobs/buyer-ii-824185,"Agility’s commercially deployed humanoids operate alongside teams in warehouses, manufacturing facilities, and distribution centers—tackling physically demanding and repetitive tasks while enabling workers to focus on higher-value work. With industry-leading safety standards and years of proven deployment data, we’re pioneering a new era of automation that enhances human potential. About the Role As a Buyer II, you w"
78907d80aa07c38b,remotefirst,"Manager, Direct Procurement",Agility Robotics,United States,United States,True,Disclosed,110000,143000,,,SAP module/technical requirement,Basis / Security,Lead / Manager,Basis / Security; MM / Procurement,GRC / Security,,https://remotefirstjobs.com/companies/agility-robotics/jobs/manager-direct-procurement-830706,"Agility’s commercially deployed humanoids operate alongside teams in warehouses, manufacturing facilities, and distribution centers—tackling physically demanding and repetitive tasks while enabling workers to focus on higher-value work. With industry-leading safety standards and years of proven deployment data, we’re pioneering a new era of automation that enhances human potential. About the Role As the Manager, Dire"
cd73db160735b727,remotefirst,Staff PLM Architect,Agility Robotics,Worldwide / Not specified,Worldwide / Not specified,True,Disclosed,140000,219000,,,SAP module/technical requirement,Architecture,Lead / Manager,Basis / Security,GRC / Security; Agile / Scrum,,https://remotefirstjobs.com/companies/agility-robotics/jobs/staff-plm-architect-824187,"Agility’s commercially deployed humanoids operate alongside teams in warehouses, manufacturing facilities, and distribution centers—tackling physically demanding and repetitive tasks while enabling workers to focus on higher-value work. With industry-leading safety standards and years of proven deployment data, we’re pioneering a new era of automation that enhances human potential. About the Role Agility Robotics is "
1f64521580bb944a,remotefirst,"Vice President, Controller",Agility Robotics,United States,United States,True,Disclosed,285000,370000,,,SAP module/technical requirement,Basis / Security,Mid / Unspecified,Basis / Security,GRC / Security,,https://remotefirstjobs.com/companies/agility-robotics/jobs/vice-president-controller-839932,"Agility’s commercially deployed humanoids operate alongside teams in warehouses, manufacturing facilities, and distribution centers—tackling physically demanding and repetitive tasks while enabling workers to focus on higher-value work. With industry-leading safety standards and years of proven deployment data, we’re pioneering a new era of automation that enhances human potential. Agility Robotics is a pioneer. Our "
31dbc131f85a9e98,remotefirst,"Senior Manager, Revenue Operations",Airbnb,United States,United States,True,Disclosed,192000,240000,,,SAP mentioned,Data / Analytics,Lead / Manager,Unspecified SAP,,,https://remotefirstjobs.com/companies/airbnb/jobs/senior-manager-revenue-operations-813907,"Airbnb was born in 2007 when two hosts welcomed three guests to their San Francisco home, and has since grown to over 5 million hosts who have welcomed over 2 billion guest arrivals in almost every country across the globe. Every day, hosts offer unique stays and experiences that make it possible for guests to connect with communities in a more authentic way. The Community You Will Join: At Airbnb, you’ll join a pass"
aaa875a68f4ae0f3,remotefirst,Sr. Treasury Analyst Role,AlphaSense,United States,United States,True,Disclosed,122000,135000,,,SAP mentioned,Data / Analytics,Senior,Unspecified SAP,,,https://remotefirstjobs.com/companies/alphasense/jobs/sr-treasury-analyst-role-839500,"About AlphaSense: The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research conten"
4a8efc1ce5e5d37c,remotefirst,Sr. Order Management Analyst,Amplitude,United States,United States,True,Disclosed,121000,181000,,,SAP mentioned,Data / Analytics,Senior,Unspecified SAP,,,https://remotefirstjobs.com/companies/amplitude/jobs/sr-order-management-analyst-831032,"Amplitude is the leading AI analytics platform, helping over 4,700 customers—including Atlassian, Burger King, NBCUniversal, and Square—build better products and digital experiences. With powerful AI Agents embedded across our platform, teams can analyze, test, and optimize user experiences faster than ever. Ranked #1 across multiple categories in G2’s Winter 2026 Report, Amplitude is the best-in-class solution for p"
cf4db83ead9dd8a6,remotefirst,Business Analyst Supply Chain E2E Planning,Arc'teryx Equipment,Canada,Canada,True,Disclosed,59383,78212,,,SAP mentioned,Technical / Development,Mid / Unspecified,Unspecified SAP,Agile / Scrum,,https://remotefirstjobs.com/companies/arcteryx-equipment/jobs/business-analyst-supply-chain-e2e-planning-803960,"Your Opportunity at ARC’TERYX As a Business Analyst – Supply Chain E2E Planning, you’ll play a pivotal role in our digital transformation journey by leading the implementation of integrated business planning platform tailored to the Apparel and Footwear industry. Acting as the key liaison between business and technology teams, driving requirements gathering, solution design, and seamless execution of end-to-end (E2E)"
e24b825e9d986399,remotefirst,"Director, Regional Supply Chain APAC",Arc'teryx Equipment,Japan,Japan,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Lead / Manager,Unspecified SAP,,,https://remotefirstjobs.com/companies/arcteryx-equipment/jobs/director-regional-supply-chain-apac-778151,"Your opportunity at ARC’TERYX: As the Director, Regional Supply Chain (APAC) you will lead the regional supply chain strategy and execution across planning, inventory management, integrated business planning, regional operations, allocation, replenishment, warehousing, and logistics. You will lead end-to-end accountability for supply chain execution across the APAC region. This role ensures alignment with global stan"
0c6081d68bf7b95f,remotefirst,Senior Product Manager Distribution & Transportation,Arc'teryx Equipment,Canada,Canada,True,Disclosed,126000,173000,,,SAP module/technical requirement,Technical / Development,Lead / Manager,S/4HANA; SD / Sales; EWM / WM / Logistics; TM / GTS / Supply Chain,S/4HANA; SAP SD; SAP GTS,,https://remotefirstjobs.com/companies/arcteryx-equipment/jobs/senior-product-manager-distribution-transportation-714892,"Your Opportunity at ARC’TERYX: As the Senior Product Manager, Distribution & Transportation, you are responsible for defining, owning, and evolving the product strategy and roadmap for SAP S/4HANA Distribution & Transportation capabilities. You partner closely with business stakeholders, technology teams, and external partners to deliver scalable logistics solutions that enable Arc’teryx’s global growth across retail"
213dcdaf0850eac3,remotefirst,Cost Engineer - Construction,Assystem,United Kingdom,United Kingdom,True,Not disclosed,,,,,SAP module/technical requirement,Technical / Development,Mid / Unspecified,FI / CO / FICO; HCM / SuccessFactors,FICO; SuccessFactors,,https://remotefirstjobs.com/companies/assystem/jobs/cost-engineer-construction-811438,"Company Description ⚡️💡 About Assystem At Assystem, our mission is to accelerate the energy transition worldwide. Our 8,000 Switchers blend historical engineering expertise with cutting-edge digital technologies to drive this change. Join us in revolutionizing the energy sector and making a significant global impact. 🤝 Why Join the Community of Switchers? Be part of one of the top three largest nuclear engineering co"
0b34be333e53ee02,remotefirst,Dutch-Speaking Client Operations Specialist,Atlean World,Portugal,Portugal,True,Not disclosed,,,,,SAP mentioned,Functional Consulting,Mid / Unspecified,Unspecified SAP,English,,https://remotefirstjobs.com/companies/atlean-world/jobs/dutchspeaking-client-operations-specialist-808127,"Atlean World is an HR SaaS Consultant that aims to promote multicultural environments as the new reality. We specialize in multilingual markets, making the candidate’s recruitment journey smoother and more enjoyable. Your Next Job, Without Boundaries! 🌍 We are excited to offer a remote opportunity for a Dutch-speaking Client Operations Specialist. In this role, you will be the key point of contact for our clients, en"
7c0197de00fd65e4,remotefirst,Head of Strategic Finance Projects,Avaloq,Singapore,Singapore,True,Not disclosed,,,,,SAP module/technical requirement,Data / Analytics,Lead / Manager,FI / CO / FICO,,,https://remotefirstjobs.com/companies/avaloq/jobs/head-of-strategic-finance-projects-740268,"Company Description Founded and headquartered in Switzerland, Avaloq is continuously expanding its global footprint with around 2,500 colleagues in 12 countries, and more than 170 clients in 35 countries. We are an industry-leading provider of wealth management technology and services for financial institutions around the world, including private banks and wealth managers, investment managers, as well as retail and n"
a7205c065abdc3d6,remotefirst,Head of Strategic Finance Projects,Avaloq,Switzerland,Switzerland,True,Not disclosed,,,,,SAP module/technical requirement,Data / Analytics,Lead / Manager,FI / CO / FICO,,,https://remotefirstjobs.com/companies/avaloq/jobs/head-of-strategic-finance-projects-737330,"Company Description Founded and headquartered in Switzerland, Avaloq is continuously expanding its global footprint with around 2,500 colleagues in 12 countries, and more than 170 clients in 35 countries. We are an industry-leading provider of wealth management technology and services for financial institutions around the world, including private banks and wealth managers, investment managers, as well as retail and n"
6acdef105701cc5c,remotefirst,Payroll coordinator,Avery Dennison Label and Packaging Materials,Romania,Romania,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Mid / Unspecified,Unspecified SAP,English,,https://remotefirstjobs.com/companies/avery-dennison-label-and-packaging-materials/jobs/payroll-coordinator-826970,"Job Description We are looking for a new colleague to join our Global Workforce Operations (GWO) team. In your role as payroll co-ordinator, you will be a valuable member in our regional team serving employees and ensuring high-quality standards in the EMEA region. You will be responsible for payroll data administration and processing, utilizing SAP Globalview to ensure accuracy and timeliness. This role offers an ex"
60f8572bed733857,remotefirst,RPA Developer (UiPath)- Latin America- Remote,Azumo,Argentina,Argentina,True,Not disclosed,,,,,SAP mentioned,Technical / Development,Senior,Unspecified SAP,English,,https://remotefirstjobs.com/companies/azumo/jobs/rpa-developer-uipath-latin-america-remote-835079,"Azumo , a leading AI Development company , is seeking a highly motivated RPA Developer to join our growing team of expert developers. We specialize in delivering Top AI Development and advanced automation services, helping organizations build intelligent workflows powered by enterprise automation platforms, APIs, and modern integrations. As part of our team, you will collaborate with business stakeholders, process ow"
db926dfb44b1d0cd,remotefirst,Divisional Accounting Manager,BAMKO,Worldwide / Not specified,Worldwide / Not specified,True,Not disclosed,,,,,SAP mentioned,Data / Analytics,Lead / Manager,Unspecified SAP,,,https://remotefirstjobs.com/companies/bamko/jobs/divisional-accounting-manager-828477,"Who is BAMKO? BAMKO is one of the top 10 largest companies in the branded merchandise space and the fastest growing of any of the top 50 companies in the $25 billion dollar industry. Over the last 5 years, BAMKO has won countless awards, including Best Places to Work & Best Client Promotions. With a culture built around the concepts of personal and professional growth, BAMKO puts values into actions. BAMKO has the be"
5f83b40fc8b99ac0,remotefirst,Solution Architect: Business Systems Integration (Strategic Orchestrator),BDA,United States,United States,True,Disclosed,160000,180000,,,SAP mentioned,Architecture,Mid / Unspecified,Unspecified SAP,,,https://remotefirstjobs.com/companies/bda-llc/jobs/solution-architect-business-systems-integration-strategic-orchestrator-814052,"Most companies claim to have the best people. We say to them, “Keep dreaming.” Our people are second to none. They set us apart with their entrepreneurial spirit and ambition. They come to us from the likes of Amazon, Microsoft, Nordstrom, Starbucks and the sports world, bringing energy, bold ideas and a willingness to dive into the unfamiliar. It’s our people that make BDA the top global Merchandise Agency to work f"
